지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
400,2023-03-21 17:00,21.4,294.8,.9,0,,,13.5,0,0
400,2023-03-21 18:00,19.7,310.8,1.7,0,,,19.4,0,0
400,2023-03-21 19:00,17.7,313.1,1.6,0,,,23.9,0,0
400,2023-03-21 20:00,15.8,253.5,.8,0,,,28.4,0,0
400,2023-03-21 21:00,12.4,0,.2,0,,,42.8,0,0
400,2023-03-21 22:00,11,0,.1,0,,,46.2,0,0
400,2023-03-21 23:00,10.1,0,.2,0,,,53.5,0,0
400,2023-03-22 00:00,9.3,0,0,0,,,57.3,0,0
400,2023-03-22 01:00,9.3,0,.4,0,,,51.2,0,0
400,2023-03-22 02:00,8.3,102,.5,0,,,59.9,0,0
400,2023-03-22 03:00,8.1,0,.1,0,,,55.6,0,0
400,2023-03-22 04:00,7.8,0,0,0,,,55.5,0,0
400,2023-03-22 05:00,7.3,0,0,0,,,60,0,0
400,2023-03-22 06:00,7.2,0,.2,0,,,65.1,0,0
400,2023-03-22 07:00,9.8,119.8,.5,0,,,50.4,0,0
400,2023-03-22 08:00,11.3,114,.5,0,,,47.1,0,0
400,2023-03-22 09:00,13.2,33.6,.6,0,,,38.4,0,0
400,2023-03-22 10:00,16.2,303,.7,0,,,31.3,0,0
400,2023-03-22 11:00,19.4,18.1,.8,0,,,28.1,0,0
400,2023-03-22 12:00,21.3,94.9,1.7,0,,,25.6,0,0
400,2023-03-22 13:00,23.3,75.1,1.1,0,,,22.8,0,0
400,2023-03-22 14:00,24.8,316.7,1.4,0,,,26.8,0,0
400,2023-03-22 15:00,24.5,322.9,.9,0,,,25.9,0,0
400,2023-03-22 16:00,24.6,348.7,1.8,0,,,26.6,0,0
400,2023-03-22 17:00,23.5,330.5,1.2,0,,,30.4,0,0
400,2023-03-22 18:00,21.9,275.6,1.8,0,,,31.4,0,0
400,2023-03-22 19:00,20.3,281.7,1.4,0,,,39.6,0,0
400,2023-03-22 20:00,19.7,285.5,1.3,0,,,45.7,0,0
400,2023-03-22 21:00,18.9,0,.1,0,,,50.2,0,0
400,2023-03-22 22:00,18.6,285.7,.7,0,,,50.6,0,0
400,2023-03-22 23:00,18.8,314.4,.7,0,,,45.4,0,0
400,2023-03-23 00:00,18.5,286.2,.7,0,,,42.8,0,0
400,2023-03-23 01:00,18.4,329.5,1,0,,,41.3,0,0
400,2023-03-23 02:00,17.6,0,.3,0,,,46,0,0
400,2023-03-23 03:00,17.3,0,.3,0,,,45.9,0,0
400,2023-03-23 04:00,16.7,0,.4,0,,,50.4,0,0
400,2023-03-23 05:00,17,283.5,.5,0,,,50.1,0,0
400,2023-03-23 06:00,16.8,236.8,.7,0,,,52.9,0,0
400,2023-03-23 07:00,15.5,0,.3,0,,,62.7,0,0
400,2023-03-23 08:00,16.2,310.6,.6,0,,,60.7,0,0
400,2023-03-23 09:00,16.7,337.1,.7,0,,,59,0,0
400,2023-03-23 10:00,17.8,319.4,.9,0,,,57.1,0,0
400,2023-03-23 11:00,18.3,309.2,1.2,0,,,55.6,0,0
400,2023-03-23 12:00,20.5,359.7,1.2,0,,,50.8,0,0
400,2023-03-23 13:00,21.4,271.3,1.9,0,,,45.5,0,0
400,2023-03-23 14:00,22.2,251.2,1.9,0,,,42.6,0,0
400,2023-03-23 15:00,22.9,246.2,1.5,0,,,40.8,0,0
400,2023-03-23 16:00,23.3,258.7,2.6,0,,,35.9,0,0
400,2023-03-23 17:00,22.4,291.9,2.3,0,,,30.2,0,0
400,2023-03-23 18:00,20.8,277.5,2.6,0,,,30,0,0
400,2023-03-23 19:00,19.5,267.9,2.7,0,,,28.8,0,0
400,2023-03-23 20:00,18,266.5,2.7,0,,,27.7,0,0
400,2023-03-23 21:00,16.5,267.8,2.4,0,,,27.6,0,0
400,2023-03-23 22:00,15.3,273,1.3,0,,,28.7,0,0
400,2023-03-23 23:00,14.6,263.5,1.7,0,,,28.5,0,0
400,2023-03-24 00:00,13.5,258.8,1.3,0,,,30,0,0
400,2023-03-24 01:00,12.7,274.2,1.5,0,,,30.5,0,0
400,2023-03-24 02:00,11.7,262.5,1.6,0,,,30.6,0,0
400,2023-03-24 03:00,10.9,250.3,.9,0,,,33.5,0,0
400,2023-03-24 04:00,10.6,287.7,.6,0,,,34,0,0
400,2023-03-24 05:00,10.8,287.3,1.1,0,,,30.3,0,0
400,2023-03-24 06:00,10.3,327.5,1.3,0,,,27.4,0,0
400,2023-03-24 07:00,10,294.2,.7,0,,,28.6,0,0
400,2023-03-24 08:00,10.6,263.4,1.5,0,,,28.3,0,0
400,2023-03-24 09:00,10.9,260.6,1.8,0,,,27,0,0
400,2023-03-24 10:00,12.1,289.3,1.3,0,,,23.5,0,0
400,2023-03-24 11:00,13.8,338.7,1.7,0,,,23.1,0,0
400,2023-03-24 12:00,15.6,356.6,1.3,0,,,24.4,0,0
400,2023-03-24 13:00,16,307.1,1.6,0,,,25.3,0,0
400,2023-03-24 14:00,17.6,293.4,1.2,0,,,24.8,0,0
400,2023-03-24 15:00,18,345.5,1.2,0,,,25.9,0,0
400,2023-03-24 16:00,18,283.4,1.5,0,,,26.4,0,0
400,2023-03-24 17:00,17.5,246.1,1.5,0,,,24.5,0,0
400,2023-03-24 18:00,16.6,245.4,2.1,0,,,27.4,0,0
400,2023-03-24 19:00,15.3,271.5,2,0,,,30.7,0,0
400,2023-03-24 20:00,14.7,251.3,1.1,0,,,30.6,0,0
400,2023-03-24 21:00,14.1,266,1.9,0,,,30.7,0,0
400,2023-03-24 22:00,13.7,236.7,1,0,,,31.7,0,0
400,2023-03-24 23:00,13.4,226.3,1.8,0,,,36.7,0,0
400,2023-03-25 00:00,12.7,227.4,1.3,0,,,42.2,0,0
400,2023-03-25 01:00,12.5,261.7,.6,0,,,41.9,0,0
400,2023-03-25 02:00,12.6,0,0,0,,,40.9,0,0
400,2023-03-25 03:00,12,17.9,.9,0,,,54.6,0,0
400,2023-03-25 04:00,11.2,0,1.4,0,,,58,0,0
400,2023-03-25 05:00,10.3,327.1,.7,0,,,62.1,0,0
400,2023-03-25 06:00,9.3,327.5,.7,0,,,68.1,0,0
400,2023-03-25 07:00,9.3,0,.3,0,,,69.6,0,0
400,2023-03-25 08:00,10.8,351,1.1,0,,,61.8,0,0
400,2023-03-25 09:00,12.5,6.7,1.2,0,,,55.7,0,0
400,2023-03-25 10:00,13.9,192.6,1.9,0,,,53.1,0,0
400,2023-03-25 11:00,14.2,210.6,2.1,0,,,53.8,0,0
400,2023-03-25 12:00,15.2,178.3,2.7,0,,,49.5,0,0
400,2023-03-25 13:00,17.5,165.9,2.3,0,,,43.1,0,0
400,2023-03-25 14:00,17.4,265,2.1,0,,,40.7,0,0
400,2023-03-25 15:00,17.8,206.1,1.6,0,,,38.1,0,0
400,2023-03-25 16:00,17.3,180.4,1.7,0,,,39.7,0,0
400,2023-03-25 17:00,17.1,291.1,1.8,0,,,44,0,0
400,2023-03-25 18:00,15.8,319.4,1.9,0,,,48.1,0,0
400,2023-03-25 19:00,14.2,302.8,1.5,0,,,52.3,0,0
400,2023-03-25 20:00,13.9,280,1.6,0,,,53,0,0
400,2023-03-25 21:00,12.9,250.1,2,0,,,55.3,0,0
400,2023-03-25 22:00,11.7,241.6,2.2,0,,,56.9,0,0
400,2023-03-25 23:00,11.1,249.3,1.7,0,,,48.5,0,0
400,2023-03-26 00:00,11,252.2,1.2,0,,,48.7,0,0
400,2023-03-26 01:00,11.1,238.3,1.1,0,,,46.4,0,0
400,2023-03-26 02:00,10.7,311.1,.9,0,,,50.7,0,0
400,2023-03-26 03:00,10.5,326.2,1.3,0,,,50.1,0,0
400,2023-03-26 04:00,9.9,305.1,1,0,,,53.4,0,0
400,2023-03-26 05:00,9.6,347.5,.9,0,,,32.2,0,0
400,2023-03-26 06:00,9.1,354.9,.6,0,,,34.4,0,0
400,2023-03-26 07:00,8.7,334.1,.8,0,,,36.1,0,0
400,2023-03-26 08:00,9.5,352.1,1.4,0,,,32,0,0
400,2023-03-26 09:00,10.9,1.8,1.6,0,,,29.5,0,0
400,2023-03-26 10:00,12.7,345.9,1.7,0,,,29.4,0,0
400,2023-03-26 11:00,13.6,1.5,2.6,0,,,19.1,0,0
400,2023-03-26 12:00,14.2,318.6,2.9,0,,,13.8,0,0
400,2023-03-26 13:00,15,278.4,3.3,0,,,14.5,0,0
400,2023-03-26 14:00,14.2,284.3,3.7,0,,,11.3,0,0
400,2023-03-26 15:00,14.1,282.6,3.4,0,,,11.9,0,0
400,2023-03-26 16:00,14.1,300.9,2.5,0,,,11.4,0,0
400,2023-03-26 17:00,12.9,322.4,3.4,0,,,9.6,0,0
400,2023-03-26 18:00,11.9,328.9,3.3,0,,,10.2,0,0
400,2023-03-26 19:00,10.5,335.7,1.9,0,,,11.8,0,0
400,2023-03-26 20:00,9.5,279.8,2.1,0,,,13.5,0,0
400,2023-03-26 21:00,8.4,294.5,2,0,,,16.2,0,0
400,2023-03-26 22:00,7.4,318.4,1.9,0,,,16.6,0,0
400,2023-03-26 23:00,6.5,319.7,2.2,0,,,22.1,0,0
400,2023-03-27 00:00,5.7,314.8,1.6,0,,,27.3,0,0
400,2023-03-27 01:00,5.5,295.8,1.8,0,,,32.3,0,0
400,2023-03-27 02:00,5.3,293.3,1.3,0,,,31.2,0,0
400,2023-03-27 03:00,5.1,330.5,1.6,0,,,32.2,0,0
400,2023-03-27 04:00,4.6,325.5,.9,0,,,32.8,0,0
400,2023-03-27 05:00,4.1,282.1,.7,0,,,34.1,0,0
400,2023-03-27 06:00,3.1,97.6,.9,0,,,40.8,0,0
400,2023-03-27 07:00,2.7,177.3,.5,0,,,42.3,0,0
400,2023-03-27 08:00,5.1,246.2,.6,0,,,35.9,0,0
400,2023-03-27 09:00,7.2,150.8,.9,0,,,29.9,0,0
400,2023-03-27 10:00,9.4,.3,1.2,0,,,26.2,0,0
400,2023-03-27 11:00,11,252.4,2,0,,,15.8,0,0
400,2023-03-27 12:00,12.1,290.4,1.5,0,,,15.4,0,0
400,2023-03-27 13:00,13.5,333.4,1.6,0,,,16.7,0,0
400,2023-03-27 14:00,13.6,348.8,1.8,0,,,18.8,0,0
400,2023-03-27 15:00,14.1,357.4,1.1,0,,,19.1,0,0
400,2023-03-27 16:00,13.9,280.9,2.6,0,,,19.3,0,0
400,2023-03-27 17:00,11.6,270.4,3.5,0,,,24.9,0,0
400,2023-03-27 18:00,10.6,265.2,3.6,0,,,23.2,0,0
400,2023-03-27 19:00,9.4,330,2.5,0,,,28.7,0,0
400,2023-03-27 20:00,8.6,281.8,1.4,0,,,38,0,0
400,2023-03-27 21:00,8,321.8,1.1,0,,,43.1,0,0
400,2023-03-27 22:00,7.4,264.7,1.4,0,,,49.3,0,0
400,2023-03-27 23:00,6.9,244.5,1.3,0,,,57.1,0,0
400,2023-03-28 00:00,6.3,254.1,1.1,0,,,58.7,0,0
400,2023-03-28 01:00,5.2,0,.2,0,,,60.7,0,0
400,2023-03-28 02:00,4.4,0,.3,0,,,64.4,0,0
400,2023-03-28 03:00,4.2,286.2,.6,0,,,59,0,0
400,2023-03-28 04:00,4.1,99.7,1.1,0,,,64.4,0,0
400,2023-03-28 05:00,3.7,102.6,.5,0,,,66.4,0,0
400,2023-03-28 06:00,3.9,98.3,1.1,0,,,66.6,0,0
400,2023-03-28 07:00,4,85.6,.8,0,,,65.4,0,0
400,2023-03-28 08:00,5.8,136.8,.9,0,,,53,0,0
400,2023-03-28 09:00,8.4,95.3,.9,0,,,46,0,0
400,2023-03-28 10:00,10.2,121.5,1,0,,,39.5,0,0
400,2023-03-28 11:00,12.5,42,1.3,0,,,26.8,0,0
400,2023-03-28 12:00,13.8,188.6,1.6,0,,,20.5,0,0
400,2023-03-28 13:00,14.3,177.6,1,0,,,21,0,0
400,2023-03-28 14:00,14.8,267.4,2.3,0,,,18.6,0,0
400,2023-03-28 15:00,14.9,286.1,3,0,,,17.9,0,0
400,2023-03-28 16:00,15.3,264.4,2.5,0,,,23.9,0,0
400,2023-03-28 17:00,14.7,250.9,1.7,0,,,27.3,0,0
400,2023-03-28 18:00,14,233.9,2.1,0,,,30.4,0,0
400,2023-03-28 19:00,13.2,230,1.3,0,,,34.7,0,0
400,2023-03-28 20:00,11.8,259,1.2,0,,,39.8,0,0
400,2023-03-28 21:00,11.1,238.4,1.3,0,,,45.7,0,0
400,2023-03-28 22:00,10.2,256.3,1.4,0,,,49.5,0,0
400,2023-03-28 23:00,8.8,225,.5,0,,,56.5,0,0
400,2023-03-29 00:00,7.4,0,.2,0,,,61.9,0,0
400,2023-03-29 01:00,7.2,0,.4,0,,,63.2,0,0
400,2023-03-29 02:00,6.3,279.5,.7,0,,,71.1,0,0
400,2023-03-29 03:00,5.5,0,.1,0,,,73.2,0,0
400,2023-03-29 04:00,5.5,316.3,.5,0,,,74.6,0,0
400,2023-03-29 05:00,5.3,0,.3,0,,,77.1,0,0
400,2023-03-29 06:00,4.3,0,.1,0,,,81.3,0,0
400,2023-03-29 07:00,5.1,97,.5,0,,,80.2,0,0
400,2023-03-29 08:00,7.7,124.8,.6,0,,,66.9,0,0
400,2023-03-29 09:00,10.1,70,.9,0,,,57.8,0,0
400,2023-03-29 10:00,13.1,79.1,1.6,0,,,46.4,0,0
400,2023-03-29 11:00,15.5,161.6,1.6,0,,,35.2,0,0
400,2023-03-29 12:00,17,24.3,1.2,0,,,28,0,0
400,2023-03-29 13:00,18.7,322.9,1.7,0,,,24.1,0,0
400,2023-03-29 14:00,19.5,323.3,1.5,0,,,27.3,0,0
400,2023-03-29 15:00,20,307.7,3.1,0,,,20.5,0,0
400,2023-03-29 16:00,19.2,251.2,2.3,0,,,20.1,0,0
400,2023-03-29 17:00,18.9,321,2.1,0,,,14.4,0,0
400,2023-03-29 18:00,17.4,250.5,1.9,0,,,14.5,0,0
400,2023-03-29 19:00,15.9,287.1,1.3,0,,,19.9,0,0
400,2023-03-29 20:00,14.6,289.4,1.2,0,,,34.9,0,0
400,2023-03-29 21:00,13.6,329.8,1.3,0,,,30.5,0,0
400,2023-03-29 22:00,11.8,248.8,.8,0,,,38.1,0,0
400,2023-03-29 23:00,10.8,252.2,.7,0,,,41.3,0,0
400,2023-03-30 00:00,9,0,.1,0,,,47.9,0,0
400,2023-03-30 01:00,8.1,0,.3,0,,,51.8,0,0
400,2023-03-30 02:00,7.3,0,.1,0,,,52.6,0,0
400,2023-03-30 03:00,6.6,0,.2,0,,,53.2,0,0
400,2023-03-30 04:00,6.4,337.4,.6,0,,,51.5,0,0
400,2023-03-30 05:00,5.4,0,.1,0,,,58.9,0,0
400,2023-03-30 06:00,5.2,0,.4,0,,,58.3,0,0
400,2023-03-30 07:00,5.6,0,0,0,,,62.5,0,0
400,2023-03-30 08:00,9.4,0,.2,0,,,45.2,0,0
400,2023-03-30 09:00,12.1,10,.6,0,,,39.7,0,0
400,2023-03-30 10:00,14.5,349.1,.8,0,,,28.1,0,0
400,2023-03-30 11:00,17.1,320.4,1.1,0,,,26.9,0,0
400,2023-03-30 12:00,18.4,330.8,2.3,0,,,22.8,0,0
400,2023-03-30 13:00,19.9,292.6,2.3,0,,,19.4,0,0
400,2023-03-30 14:00,20.8,237.2,2.2,0,,,19.6,0,0
400,2023-03-30 15:00,21.1,319,2.3,0,,,15.9,0,0
400,2023-03-30 16:00,20.9,288.2,2.3,0,,,14.8,0,0
400,2023-03-30 17:00,20.5,294.1,2,0,,,16.5,0,0
400,2023-03-30 18:00,19,317.6,2.5,0,,,15.9,0,0
400,2023-03-30 19:00,17.4,270.1,1,0,,,22.6,0,0
400,2023-03-30 20:00,15.7,239.2,1.4,0,,,33.2,0,0
400,2023-03-30 21:00,14.4,243.9,1.1,0,,,36.8,0,0
400,2023-03-30 22:00,13.5,258,1,0,,,39.8,0,0
400,2023-03-30 23:00,12,282.9,.6,0,,,45.5,0,0
400,2023-03-31 00:00,11.5,265.2,.6,0,,,45.3,0,0
400,2023-03-31 01:00,9.7,262.2,.5,0,,,53.9,0,0
400,2023-03-31 02:00,9.3,93.7,.6,0,,,56.6,0,0
400,2023-03-31 03:00,7.9,0,.4,0,,,58,0,0
400,2023-03-31 04:00,7.5,0,.2,0,,,57.8,0,0
400,2023-03-31 05:00,6.8,0,.1,0,,,60.6,0,0
400,2023-03-31 06:00,6.5,0,0,0,,,64.2,0,0
400,2023-03-31 07:00,7.9,150.2,.6,0,,,62.4,0,0
400,2023-03-31 08:00,10.6,252.4,.6,0,,,52.5,0,0
400,2023-03-31 09:00,13.7,37,.7,0,,,40.3,0,0
400,2023-03-31 10:00,16.2,28.1,.8,0,,,33.2,0,0
400,2023-03-31 11:00,18.2,63.9,1,0,,,23.7,0,0
400,2023-03-31 12:00,20.2,346,1.1,0,,,20.9,0,0
400,2023-03-31 13:00,22,350.8,1.8,0,,,20.3,0,0
400,2023-03-31 14:00,22.6,206.5,1.6,0,,,19.6,0,0
400,2023-03-31 15:00,23.8,266.8,1.3,0,,,16.7,0,0
400,2023-03-31 16:00,24.4,346.5,1.6,0,,,15.7,0,0
400,2023-03-31 17:00,22.5,289.1,2.4,0,,,23.5,0,0
400,2023-03-31 18:00,21,295.6,2.4,0,,,25.8,0,0
400,2023-03-31 19:00,19.5,326.4,1.6,0,,,30.2,0,0
400,2023-03-31 20:00,17.8,283.7,1.1,0,,,31.9,0,0
400,2023-03-31 21:00,16.4,255.8,1.3,0,,,33.9,0,0
400,2023-03-31 22:00,14.8,251.3,1,0,,,35.8,0,0
400,2023-03-31 23:00,12.8,0,.4,0,,,42.6,0,0
400,2023-04-01 00:00,11.5,0,.1,0,,,47.3,0,0
400,2023-04-01 01:00,10.9,0,.2,0,,,50.8,0,0
400,2023-04-01 02:00,10.3,0,.2,0,,,54.9,0,0
400,2023-04-01 03:00,9.5,0,.2,0,,,57,0,0
400,2023-04-01 04:00,8.9,0,.3,0,,,62,0,0
400,2023-04-01 05:00,8.3,0,0,0,,,66.2,0,0
400,2023-04-01 06:00,8,0,.2,0,,,66.9,0,0
400,2023-04-01 07:00,8.6,0,.1,0,,,67.5,0,0
400,2023-04-01 08:00,12.3,166,.6,0,,,53.8,0,0
400,2023-04-01 09:00,15,60.4,1.2,0,,,42.5,0,0
400,2023-04-01 10:00,17.8,51.6,.9,0,,,34.5,0,0
400,2023-04-01 11:00,21.2,56.6,1,0,,,27.9,0,0
400,2023-04-01 12:00,22.4,12.8,1.5,0,,,23,0,0
400,2023-04-01 13:00,24.4,354.5,1.9,0,,,20.9,0,0
400,2023-04-01 14:00,25.2,186.1,2.4,0,,,16.5,0,0
400,2023-04-01 15:00,26,49.5,1.2,0,,,13.6,0,0
400,2023-04-01 16:00,25.3,130.1,1.6,0,,,14.2,0,0
400,2023-04-01 17:00,25,40.5,1,0,,,14.2,0,0
400,2023-04-01 18:00,23.1,287.6,1.6,0,,,20.9,0,0
400,2023-04-01 19:00,21.5,290.1,2,0,,,20.7,0,0
400,2023-04-01 20:00,19,0,.3,0,,,30.1,0,0
400,2023-04-01 21:00,16.9,297.7,.6,0,,,37.1,0,0
400,2023-04-01 22:00,16,270,.5,0,,,42.1,0,0
400,2023-04-01 23:00,15.6,0,.2,0,,,42.8,0,0
400,2023-04-02 00:00,15,0,.3,0,,,53,0,0
400,2023-04-02 01:00,13.9,82.2,.8,0,,,48.6,0,0
400,2023-04-02 02:00,12.7,0,.1,0,,,50.8,0,0
400,2023-04-02 03:00,11.9,0,.1,0,,,52.5,0,0
400,2023-04-02 04:00,11.4,0,.3,0,,,54.2,0,0
400,2023-04-02 05:00,10.6,0,0,0,,,58.2,0,0
400,2023-04-02 06:00,10.1,0,.3,0,,,53.8,0,0
400,2023-04-02 07:00,11,0,.1,0,,,51.4,0,0
400,2023-04-02 08:00,15.4,0,.4,0,,,34.2,0,0
400,2023-04-02 09:00,18.2,104.5,1,0,,,26.3,0,0
400,2023-04-02 10:00,19.9,91.4,2.1,0,,,17.6,0,0
400,2023-04-02 11:00,21.5,116.8,2.9,0,,,13.3,0,0
400,2023-04-02 12:00,22.6,166.1,2,0,,,13.4,0,0
400,2023-04-02 13:00,23.3,144.6,2,0,,,14,0,0
400,2023-04-02 14:00,24.8,74.3,1.7,0,,,11.7,0,0
400,2023-04-02 15:00,24.4,131.7,2.1,0,,,12.7,0,0
400,2023-04-02 16:00,25.5,65.7,1.4,0,,,13,0,0
400,2023-04-02 17:00,24.4,123.8,1.8,0,,,11.9,0,0
400,2023-04-02 18:00,23.7,157.4,1.1,0,,,13,0,0
400,2023-04-02 19:00,20.5,0,.3,0,,,19,0,0
400,2023-04-02 20:00,18.6,170,1,0,,,24.9,0,0
400,2023-04-02 21:00,19.1,112.9,.9,0,,,20.1,0,0
400,2023-04-02 22:00,18.4,137.3,.9,0,,,22.5,0,0
400,2023-04-02 23:00,15.9,0,.4,0,,,28.3,0,0
400,2023-04-03 00:00,16.6,160,.7,0,,,29,0,0
400,2023-04-03 01:00,14.1,162,.6,0,,,33.4,0,0
400,2023-04-03 02:00,12.9,0,.3,0,,,40,0,0
400,2023-04-03 03:00,12,0,.3,0,,,44.5,0,0
400,2023-04-03 04:00,10.5,0,.1,0,,,51.7,0,0
400,2023-04-03 05:00,9.8,0,.1,0,,,54.6,0,0
400,2023-04-03 06:00,9.4,0,.1,0,,,55.4,0,0
400,2023-04-03 07:00,9.8,0,0,0,,,58.6,0,0
400,2023-04-03 08:00,14.4,0,.2,0,,,38.3,0,0
400,2023-04-03 09:00,17,1.8,.5,0,,,28.8,0,0
400,2023-04-03 10:00,19,15.9,1.3,0,,,24.9,0,0
400,2023-04-03 11:00,21.9,119.2,1.4,0,,,18,0,0
400,2023-04-03 12:00,23.2,131.8,2,0,,,13.9,0,0
400,2023-04-03 13:00,23.7,177.6,3.5,0,,,15.6,0,0
400,2023-04-03 14:00,24.5,176,3.3,0,,,15.1,0,0
400,2023-04-03 15:00,25.3,170.4,2.1,0,,,13.2,0,0
400,2023-04-03 16:00,25.3,167.2,2.9,0,,,12.2,0,0
400,2023-04-03 17:00,25.1,179.6,1.4,0,,,12.6,0,0
400,2023-04-03 18:00,24.1,181.2,1.3,0,,,16,0,0
400,2023-04-03 19:00,22.6,183.7,1.7,0,,,19.3,0,0
400,2023-04-03 20:00,22,188,2.3,0,,,20.7,0,0
400,2023-04-03 21:00,20.3,147.9,.6,0,,,21.1,0,0
400,2023-04-03 22:00,19.5,128.4,.5,0,,,21.6,0,0
400,2023-04-03 23:00,19.7,158.6,1.3,0,,,20.8,0,0
400,2023-04-04 00:00,18.4,175.5,1.1,0,,,24.4,0,0
400,2023-04-04 01:00,18.6,167.3,1.5,0,,,24.7,0,0
400,2023-04-04 02:00,18.3,150.7,1.2,0,,,17.9,0,0
400,2023-04-04 03:00,17.8,174.5,1.3,0,,,16.8,0,0
400,2023-04-04 04:00,17.6,206.2,1.8,0,,,14.4,0,0
400,2023-04-04 05:00,16.6,161.1,1.2,0,,,16.5,0,0
400,2023-04-04 06:00,16,159.2,1.3,0,,,15.5,0,0
400,2023-04-04 07:00,15.7,140.1,.9,0,,,16.4,0,0
400,2023-04-04 08:00,16.9,129.5,1.1,0,,,15.2,0,0
400,2023-04-04 09:00,18.6,126.9,1.3,0,,,12.7,0,0
400,2023-04-04 10:00,19.1,126.5,1.6,0,,,13.4,0,0
400,2023-04-04 11:00,19.8,183.4,2,0,,,14.5,0,0
400,2023-04-04 12:00,21.1,81.7,1.6,0,,,13.4,0,0
400,2023-04-04 13:00,21,121.2,1,0,,,14.4,0,0
400,2023-04-04 14:00,21.9,168.4,.8,0,,,15.5,0,0
400,2023-04-04 15:00,22.2,2.8,1.1,0,,,16.3,0,0
400,2023-04-04 16:00,21.4,19.9,1,0,,,15.5,0,0
400,2023-04-04 17:00,21.1,75,1,0,,,18.6,0,0
400,2023-04-04 18:00,20.9,97,1.1,0,,,19.1,0,0
400,2023-04-04 19:00,20.2,192,4.1,0,,,33.8,0,0
400,2023-04-04 20:00,17,232.1,2.2,0,,,61,0,0
400,2023-04-04 21:00,14.6,162.8,1.3,0,,,82.5,0,0
400,2023-04-04 22:00,14,134.4,1.6,2,,,90.8,0,0
400,2023-04-04 23:00,12.8,121.1,1.3,4,,,91.1,0,0
400,2023-04-05 00:00,12.3,106.7,1.8,3,,,89.6,0,0
400,2023-04-05 01:00,12.4,102.2,1.5,3,,,92.4,0,0
400,2023-04-05 02:00,12.4,98.8,1,1.5,,,93.6,0,0
400,2023-04-05 03:00,12.5,149.8,.6,3,,,95.3,0,0
400,2023-04-05 04:00,12.5,108.8,.9,2.5,,,96.1,0,0
400,2023-04-05 05:00,12.8,119.6,1,3,,,97.1,0,0
400,2023-04-05 06:00,12.9,119,1.1,4,,,97.4,0,0
400,2023-04-05 07:00,13,118.3,1,3,,,96.8,0,0
400,2023-04-05 08:00,13.2,134,1.1,2,,,97.2,0,0
400,2023-04-05 09:00,13.5,112.1,.9,2,,,97.6,0,0
400,2023-04-05 10:00,14,135.5,1.1,2,,,97.2,0,0
400,2023-04-05 11:00,14.5,105.8,1.5,2,,,97.2,0,0
400,2023-04-05 12:00,14.9,108.8,.8,3,,,97.9,0,0
400,2023-04-05 13:00,15.1,152.4,.8,6,,,98.5,0,0
400,2023-04-05 14:00,15.1,226.5,1.5,5.5,,,97.1,0,0
400,2023-04-05 15:00,15.3,261.3,1,0,,,91.8,0,0
400,2023-04-05 16:00,14.1,246.5,2.7,0,,,91.6,0,0
400,2023-04-05 17:00,11.8,246.7,2.3,0,,,93.1,0,0
400,2023-04-05 18:00,11.5,247.7,2.7,0,,,83.7,0,0
400,2023-04-05 19:00,10.4,251.2,1.8,0,,,92.1,0,0
400,2023-04-05 20:00,10.2,260.5,1.6,0,,,93.2,0,0
400,2023-04-05 21:00,9.8,251.8,2.6,0,,,90.5,0,0
400,2023-04-05 22:00,9,272.2,1.3,.5,,,92.7,0,0
400,2023-04-05 23:00,9.2,201.9,2,0,,,87.2,0,0
400,2023-04-06 00:00,9.7,182.5,2.2,0,,,81.8,0,0
400,2023-04-06 01:00,9.3,177.5,2.1,0,,,85,0,0
400,2023-04-06 02:00,9.2,201.9,1,0,,,90.1,0,0
400,2023-04-06 03:00,9.4,133.8,.8,0,,,89.3,0,0
400,2023-04-06 04:00,9.2,112.9,.5,0,,,93.6,0,0
400,2023-04-06 05:00,9.3,175.8,.6,0,,,94.4,0,0
400,2023-04-06 06:00,9.2,110.2,.8,0,,,95.4,0,0
400,2023-04-06 07:00,9.4,107.7,.8,0,,,96.6,0,0
400,2023-04-06 08:00,9.8,169,1,0,,,94.4,0,0
400,2023-04-06 09:00,10.1,210.7,2,0,,,90.6,0,0
400,2023-04-06 10:00,9.9,195.9,1.3,0,,,91.2,0,0
400,2023-04-06 11:00,9.9,198.1,2.3,0,,,90.6,0,0
400,2023-04-06 12:00,10.6,180.5,1.7,0,,,85.7,0,0
400,2023-04-06 13:00,10.2,245.3,1.4,.5,,,90.8,0,0
400,2023-04-06 14:00,10.3,226.6,2.1,0,,,85.4,0,0
400,2023-04-06 15:00,10.5,227.1,1.7,0,,,85.1,0,0
400,2023-04-06 16:00,9.9,226,2.7,0,,,85,0,0
400,2023-04-06 17:00,10.5,227.2,1.8,0,,,76.6,0,0
400,2023-04-06 18:00,10.4,245.3,1.8,0,,,75.1,0,0
400,2023-04-06 19:00,9.6,242.6,1.3,0,,,79.4,0,0
400,2023-04-06 20:00,8.5,244.2,1.1,1,,,88.4,0,0
400,2023-04-06 21:00,8.4,198.8,1.5,1,,,90,0,0
400,2023-04-06 22:00,8.1,235.9,1.9,0,,,89.8,0,0
400,2023-04-06 23:00,8,253.1,1.2,0,,,86.4,0,0
