지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
400,2023-10-30 18:00,17.8,259.7,1.1,0,,,64.3,,
400,2023-10-30 19:00,16.6,239.9,1,0,,,73.1,,
400,2023-10-30 20:00,14.9,255.6,0.8,0,,,78.2,,
400,2023-10-30 21:00,14.2,256.2,0.6,0,,,83.1,,
400,2023-10-30 22:00,13.1,0,0.1,0,,,89.1,,
400,2023-10-30 23:00,12.5,0,0,0,,,90.9,,
400,2023-10-31 0:00,11.8,0,0.1,0,,,92.4,,
400,2023-10-31 1:00,11.5,0,0.1,0,,,94.1,,
400,2023-10-31 2:00,12.1,97.9,0.7,0,,,92.1,,
400,2023-10-31 3:00,11.7,95.1,0.7,0,,,91.8,,
400,2023-10-31 4:00,11.2,0,0.3,0,,,93.5,,
400,2023-10-31 5:00,11.3,109.4,0.6,0,,,93.3,,
400,2023-10-31 6:00,12.4,0,0.4,0,,,90.3,,
400,2023-10-31 7:00,13.3,101.6,0.7,0,,,86.4,,
400,2023-10-31 8:00,13.8,101.2,1,0,,,86.5,,
400,2023-10-31 9:00,15.3,171.9,1.4,0,,,80.3,,
400,2023-10-31 10:00,17,163.2,1.2,0,,,71.2,,
400,2023-10-31 11:00,18.6,178.4,2.1,0,,,64.2,,
400,2023-10-31 12:00,18.6,125,1.2,0,,,63,,
400,2023-10-31 13:00,19.9,170,1.1,0,,,58.5,,
400,2023-10-31 14:00,21.2,178.1,1.6,0,,,55,,
400,2023-10-31 15:00,21.3,217.6,1.7,0,,,50.7,,
400,2023-10-31 16:00,20.3,225.2,1.8,0,,,50.1,,
400,2023-10-31 17:00,19.1,229.4,0.8,0,,,55.9,,
400,2023-10-31 18:00,17.8,181.1,1.1,0,,,66,,
400,2023-10-31 19:00,16,0,0.1,0,,,76.2,,
400,2023-10-31 20:00,16.4,180.9,0.9,0,,,79.2,,
400,2023-10-31 21:00,16.3,0,0.4,0,,,78.2,,
400,2023-10-31 22:00,16.9,144,0.9,0,,,75.8,,
400,2023-10-31 23:00,17.1,168,1.5,0,,,79.8,,
400,2023-11-01 0:00,17,94.3,0.5,0,,,80.2,,
400,2023-11-01 1:00,17,166.8,1.1,0,,,81.1,,
400,2023-11-01 2:00,17.1,181.7,1.7,0,,,80.5,,
400,2023-11-01 3:00,17,148.4,1,0,,,79.6,,
400,2023-11-01 4:00,17.2,174,1.2,0,,,80.7,,
400,2023-11-01 5:00,17.3,175.7,1.8,0,,,81.7,,
400,2023-11-01 6:00,17.3,164.3,1.8,0,,,81.1,,
400,2023-11-01 7:00,17.7,180.3,1.7,0,,,81.1,,
400,2023-11-01 8:00,17.9,126.9,0.8,0,,,79,,
400,2023-11-01 9:00,18.1,159,2.7,0,,,77.2,,
400,2023-11-01 10:00,18.6,161.4,1.2,0,,,77.9,,
400,2023-11-01 11:00,18.9,175.1,1.9,0,,,76.4,,
400,2023-11-01 12:00,19.1,175,2,0,,,76.1,,
400,2023-11-01 13:00,19.3,151.9,1.1,0,,,75,,
400,2023-11-01 14:00,20.5,163.8,0.8,0,,,72.9,,
400,2023-11-01 15:00,21.4,231.8,2.3,0,,,71.5,,
400,2023-11-01 16:00,21.2,232.3,1,0,,,73,,
400,2023-11-01 17:00,21,250.5,2.3,0,,,73.2,,
400,2023-11-01 18:00,20.8,219.8,2.4,0,,,74.9,,
400,2023-11-01 19:00,20.6,211.8,1.3,0,,,77,,
400,2023-11-01 20:00,20.4,215.1,2.3,0,,,77.6,,
400,2023-11-01 21:00,20.4,221.3,2.3,0,,,78,,
400,2023-11-01 22:00,20.4,227.8,1,0,,,76.6,,
400,2023-11-01 23:00,20.2,185.3,1.4,0,,,77.6,,
400,2023-11-02 0:00,20.1,228.8,1.5,0,,,77.6,,
400,2023-11-02 1:00,19.7,179.9,0.9,0,,,80.4,,
400,2023-11-02 2:00,19.4,176.5,0.8,0,,,82.5,,
400,2023-11-02 3:00,,,,0,,,,,
400,2023-11-02 6:00,19.4,,1.6,0,,,81.6,,
400,2023-11-02 7:00,19.1,167.2,1.8,0,,,80.6,,
400,2023-11-02 8:00,18.7,165.2,2.3,0,,,81.4,,
400,2023-11-02 9:00,20.1,174.2,2,0,,,75.6,,
400,2023-11-02 10:00,21.6,191.3,1.1,0,,,69.9,,
400,2023-11-02 11:00,23.4,227.2,1.7,0,,,59.8,,
400,2023-11-02 12:00,24.4,252.1,3.1,0,,,56.9,,
400,2023-11-02 13:00,25.5,244.2,3.2,0,,,48.8,,
400,2023-11-02 14:00,26.3,229.8,2.8,0,,,40.2,,
400,2023-11-02 15:00,26.4,217.8,2.4,0,,,37.4,,
400,2023-11-02 16:00,25.5,206.1,2.1,0,,,38,,
400,2023-11-02 17:00,23.6,217.6,2.3,0,,,44.4,,
400,2023-11-02 18:00,22.5,234.7,1.8,0,,,40.6,,
400,2023-11-02 19:00,18.9,263.8,0.6,0,,,53.8,,
400,2023-11-02 20:00,17.3,185.3,0.5,0,,,65.7,,
400,2023-11-02 21:00,16.5,0,0.4,0,,,63.1,,
400,2023-11-02 22:00,17.2,215.6,0.8,0,,,68.1,,
400,2023-11-02 23:00,18,187,1.6,0,,,78.7,,
400,2023-11-03 0:00,16.9,231,0.7,0,,,84.8,,
400,2023-11-03 1:00,17.6,164.3,1,0,,,87.7,,
400,2023-11-03 2:00,17.4,306.2,0.5,0,,,87.5,,
400,2023-11-03 3:00,18.2,0,0.4,0,,,80.9,,
400,2023-11-03 4:00,18.9,228.7,0.8,0,,,78.8,,
400,2023-11-03 5:00,18.1,165.7,1.8,0,,,78.5,,
400,2023-11-03 6:00,17.9,159.7,1.6,0,,,79.2,,
400,2023-11-03 7:00,17.7,172.9,1.6,0,,,82.3,,
400,2023-11-03 8:00,18.4,169.1,1.5,0,,,81.7,,
400,2023-11-03 9:00,19.7,173.7,1.4,0,,,76.4,,
400,2023-11-03 10:00,21.8,195.9,2.1,0,,,69.3,,
400,2023-11-03 11:00,22.1,214.3,2.1,0,,,69.1,,
400,2023-11-03 12:00,23.2,226,2.2,0,,,65.6,,
400,2023-11-03 13:00,22.1,247.5,1.4,0,,,68,,
400,2023-11-03 14:00,22.8,242.4,1.9,0,,,66.1,,
400,2023-11-03 15:00,22.9,253.7,1.9,0,,,66.5,,
400,2023-11-03 16:00,22,222.3,1.7,0,,,70.1,,
400,2023-11-03 17:00,21.5,248.4,1.7,0,,,73.4,,
400,2023-11-03 18:00,20.9,263.3,1.8,0,,,76.4,,
400,2023-11-03 19:00,20.5,254.7,1.3,0,,,79.4,,
400,2023-11-03 20:00,20.3,241.5,1.3,0,,,81,,
400,2023-11-03 21:00,20.1,243.9,0.7,0,,,82.4,,
400,2023-11-03 22:00,19.9,241.3,0.9,0,,,83.6,,
400,2023-11-03 23:00,19.6,313.9,1.5,0,,,77.2,,
400,2023-11-04 0:00,19.3,286.4,0.6,0,,,82.1,,
400,2023-11-04 1:00,18.6,248,0.9,0,,,84.5,,
400,2023-11-04 2:00,18.1,0,0.4,0,,,87.3,,
400,2023-11-04 3:00,17.8,0,0.3,0,,,80.2,,
400,2023-11-04 4:00,17.4,329.7,0.6,0,,,83.4,,
400,2023-11-04 5:00,16.9,42,0.5,0,,,78.8,,
400,2023-11-04 6:00,16.2,52.2,0.5,0,,,82,,
400,2023-11-04 7:00,15.7,0,0.2,0,,,84.1,,
400,2023-11-04 8:00,16.4,7.1,0.8,0,,,79.7,,
400,2023-11-04 9:00,17.6,344.4,0.5,0,,,73.7,,
400,2023-11-04 10:00,18.7,354.5,1.1,0,,,65.8,,
400,2023-11-04 11:00,19.6,339.5,0.7,0,,,62.9,,
400,2023-11-04 12:00,19.9,58.3,0.8,0,,,60,,
400,2023-11-04 13:00,20.3,3.2,1.1,0,,,60.9,,
400,2023-11-04 14:00,21.4,2.5,1.4,0,,,59.6,,
400,2023-11-04 15:00,20.9,106.6,1,0,,,60.9,,
400,2023-11-04 16:00,21.2,88.7,0.9,0,,,61.4,,
400,2023-11-04 17:00,20.4,107.7,0.5,0,,,62.5,,
400,2023-11-04 18:00,19.1,0,0.3,0,,,66.7,,
400,2023-11-04 19:00,18.5,353.9,0.6,0,,,67.6,,
400,2023-11-04 20:00,18.6,114.9,0.5,0,,,66.7,,
400,2023-11-04 21:00,17.8,2.8,0.8,0,,,67.9,,
400,2023-11-04 22:00,16.7,0,0.3,0,,,73.7,,
400,2023-11-04 23:00,15.8,304.3,0.6,0,,,78.1,,
400,2023-11-05 0:00,16.4,252.3,0.5,0,,,76.8,,
400,2023-11-05 1:00,16.7,0,0.2,0,,,73.7,,
400,2023-11-05 2:00,15.4,0,0.3,1,,,87.2,,
400,2023-11-05 3:00,15.2,313.3,0.6,0,,,93.1,,
400,2023-11-05 4:00,14.7,0,0.4,0,,,92.1,,
400,2023-11-05 5:00,15.4,0,0.4,0,,,89.4,,
400,2023-11-05 6:00,15.1,109.1,0.7,1.5,,,90.8,,
400,2023-11-05 7:00,14.9,108.3,0.5,2.5,,,94.7,,
400,2023-11-05 8:00,15.4,117.5,0.5,1,,,96.9,,
400,2023-11-05 9:00,16.2,0,0.3,0,,,95.4,,
400,2023-11-05 10:00,16.2,88.3,0.9,1,,,94.2,,
400,2023-11-05 11:00,16.9,134.2,0.7,3,,,96.7,,
400,2023-11-05 12:00,17.8,227.4,0.5,1,,,96.3,,
400,2023-11-05 13:00,18.6,226.6,0.7,0,,,91.9,,
400,2023-11-05 14:00,19.2,68.7,0.6,0.5,,,87.3,,
400,2023-11-05 15:00,19.8,0,0.4,0,,,81.5,,
400,2023-11-05 16:00,19.7,126,0.6,0,,,82.6,,
400,2023-11-05 17:00,20.9,169.4,1.4,0,,,73.3,,
400,2023-11-05 18:00,21.4,155.2,1.5,0,,,67,,
400,2023-11-05 19:00,21.4,174.5,2,0,,,66.2,,
400,2023-11-05 20:00,20.5,168.4,2.8,0,,,70.6,,
400,2023-11-05 21:00,17.8,144.7,1.4,4,,,91,,
400,2023-11-05 22:00,17.9,157.2,1.4,0,,,93.1,,
400,2023-11-05 23:00,18.9,163.3,2.6,0,,,86.5,,
400,2023-11-06 0:00,19,160.9,1.8,0.5,,,86.2,,
400,2023-11-06 1:00,18.3,155.8,2,5.5,,,92.8,,
400,2023-11-06 2:00,19.5,172.7,4.1,0.5,,,91.6,,
400,2023-11-06 3:00,19.6,180.4,3.1,7,,,92.1,,
400,2023-11-06 4:00,19.5,213.2,3.1,23.5,,,96.5,,
400,2023-11-06 5:00,19.1,243.4,1.6,12.5,,,95,,
400,2023-11-06 6:00,19.4,233.3,1.8,0,,,91.5,,
400,2023-11-06 7:00,20.2,214.6,3.3,0,,,83.8,,
400,2023-11-06 8:00,17.4,256.6,4.4,6,,,90.7,,
400,2023-11-06 9:00,15.9,255,4.2,0.5,,,87.9,,
400,2023-11-06 10:00,16.3,255.7,3.2,0,,,78,,
400,2023-11-06 11:00,18.6,230.4,1.7,0,,,66.2,,
400,2023-11-06 12:00,15.4,296.8,3.2,3,,,78.7,,
400,2023-11-06 13:00,14.9,261.1,3.1,4.5,,,84.3,,
400,2023-11-06 14:00,15.3,261.9,2.5,0.5,,,75.6,,
400,2023-11-06 15:00,14.7,253.1,3.1,0.5,,,63.7,,
400,2023-11-06 16:00,13.4,256.9,4.9,0,,,63.7,,
400,2023-11-06 17:00,12.4,238.2,2.3,0,,,66.3,,
400,2023-11-06 18:00,12.6,271.9,3.5,0,,,56.9,,
400,2023-11-06 19:00,9.6,271.4,3,0.5,,,76.1,,
400,2023-11-06 20:00,10,285.1,2.4,0,,,69,,
400,2023-11-06 21:00,9.2,264.1,3.7,0,,,68.2,,
400,2023-11-06 22:00,8,306.7,2.1,1.5,,,83.4,,
400,2023-11-06 23:00,7.2,238,2.5,1.5,,,85.7,,
400,2023-11-07 0:00,7.4,270.1,2.2,1.5,,,89.1,,
400,2023-11-07 1:00,7.7,286.8,2.1,1,,,81.6,,
400,2023-11-07 2:00,7.8,295.4,3.2,0,,,63.2,,
400,2023-11-07 3:00,6.7,287.8,3,0,,,61.9,,
400,2023-11-07 4:00,6.6,268,3.2,0,,,59.6,,
400,2023-11-07 5:00,6.3,290,3,0,,,60.6,,
400,2023-11-07 6:00,5.7,279.4,3.1,0,,,56.3,,
400,2023-11-07 7:00,5.1,277.2,2.4,0,,,59.3,,
400,2023-11-07 8:00,5.3,257.4,1.4,0,,,59.7,,
400,2023-11-07 9:00,5.4,323.8,2.5,0,,,57.7,,
400,2023-11-07 10:00,5.9,341.2,2.8,0,,,49.9,,
400,2023-11-07 11:00,7,266.1,2.4,0,,,49.9,,
400,2023-11-07 12:00,7.5,330.2,2.6,0,,,43.8,,
400,2023-11-07 13:00,9,255.3,1.9,0,,,40.7,,
400,2023-11-07 14:00,9.8,320.1,1.8,0,,,36.5,,
400,2023-11-07 15:00,10.2,271.8,2.1,0,,,34.6,,
400,2023-11-07 16:00,10.1,300.6,1.6,0,,,37.6,,
400,2023-11-07 17:00,8.8,327,2.1,0,,,39.6,,
400,2023-11-07 18:00,7.6,0,0.4,0,,,52.2,,
400,2023-11-07 19:00,7.4,247.7,1.3,0,,,54.5,,
400,2023-11-07 20:00,6.6,265.8,0.7,0,,,59.1,,
400,2023-11-07 21:00,6,254.3,0.9,0,,,62.6,,
400,2023-11-07 22:00,5.3,284.1,0.6,0,,,70.1,,
400,2023-11-07 23:00,4.7,0,0.1,0,,,73.5,,
400,2023-11-08 0:00,4.2,0,0.2,0,,,78.3,,
400,2023-11-08 1:00,4.6,0,0.3,0,,,67.5,,
400,2023-11-08 2:00,4.1,332.4,0.6,0,,,70.7,,
400,2023-11-08 3:00,3.6,0,0.1,0,,,80.1,,
400,2023-11-08 4:00,3.6,0,0.4,0,,,75.4,,
400,2023-11-08 5:00,3.4,154.3,0.6,0,,,77.4,,
400,2023-11-08 6:00,2.8,0,0.2,0,,,79.8,,
400,2023-11-08 7:00,3.2,0,0.4,0,,,81.1,,
400,2023-11-08 8:00,3.9,133.2,0.7,0,,,75,,
400,2023-11-08 9:00,5.7,111.5,1,0,,,66.6,,
400,2023-11-08 10:00,7.1,107.8,0.9,0,,,60.9,,
400,2023-11-08 11:00,9.4,353.3,1.2,0,,,50.2,,
400,2023-11-08 12:00,11.3,56.4,1.2,0,,,42.6,,
400,2023-11-08 13:00,14,304.5,1.1,0,,,35,,
400,2023-11-08 14:00,15,355.3,0.9,0,,,30.6,,
400,2023-11-08 15:00,16.4,273,0.7,0,,,24.3,,
400,2023-11-08 16:00,16,0,0.4,0,,,26.1,,
400,2023-11-08 17:00,12.4,0,0.1,0,,,46.2,,
400,2023-11-08 18:00,9.5,0,0.1,0,,,62.8,,
400,2023-11-08 19:00,8.9,0,0,0,,,64.7,,
400,2023-11-08 20:00,8.4,0,0.3,0,,,67.8,,
400,2023-11-08 21:00,8.7,0,0.2,0,,,66.6,,
400,2023-11-08 22:00,7.9,165,0.5,0,,,70,,
400,2023-11-08 23:00,7.7,0,0.4,0,,,69.6,,
400,2023-11-09 0:00,7.5,0,0.3,0,,,70,,
400,2023-11-09 1:00,7.1,57.8,0.5,0,,,76.1,,
400,2023-11-09 2:00,6.7,151.1,0.5,0,,,74.4,,
400,2023-11-09 3:00,6.5,0,0.4,0,,,76,,
400,2023-11-09 4:00,6.7,107.8,0.8,0,,,70.8,,
400,2023-11-09 5:00,6.4,81.5,0.9,0,,,76.1,,
400,2023-11-09 6:00,5.8,0,0.3,0,,,83.1,,
400,2023-11-09 7:00,7.8,83.9,1.3,0,,,73.1,,
400,2023-11-09 8:00,8.8,68,0.9,0,,,66.8,,
400,2023-11-09 9:00,10.9,160.4,0.9,0,,,61.3,,
400,2023-11-09 10:00,13.5,133.4,1.6,0,,,52,,
400,2023-11-09 11:00,15.7,171.9,2.3,0,,,53,,
400,2023-11-09 12:00,17.1,134,1.2,0,,,53.6,,
400,2023-11-09 13:00,17.9,270,0.9,0,,,54.7,,
400,2023-11-09 14:00,18.5,226.4,1.3,0,,,55.7,,
400,2023-11-09 15:00,19.4,181.1,2.9,0,,,59.2,,
400,2023-11-09 16:00,19.3,178.1,2.8,0,,,60.8,,
400,2023-11-09 17:00,15.9,309.4,2.9,0.5,,,82.5,,
400,2023-11-09 18:00,15.4,308.8,0.8,1,,,90.2,,
400,2023-11-09 19:00,14.8,288.8,1.1,0,,,85.9,,
400,2023-11-09 20:00,14.1,339.2,1.1,0,,,79.6,,
400,2023-11-09 21:00,13.8,346.6,1.3,0,,,75.5,,
400,2023-11-09 22:00,13.4,315.5,0.8,0,,,75.3,,
400,2023-11-09 23:00,12,314.3,1.6,0,,,75.9,,
400,2023-11-10 0:00,10.8,309.6,2.3,0,,,64.3,,
400,2023-11-10 1:00,9.1,315.3,1.8,0,,,62,,
400,2023-11-10 2:00,7.3,289.4,2.9,0,,,55.7,,
400,2023-11-10 3:00,5.7,295.3,2.6,0,,,64.9,,
400,2023-11-10 4:00,5,289.1,1.7,0,,,69.4,,
400,2023-11-10 5:00,4.3,295.5,1,0,,,67,,
400,2023-11-10 6:00,3.6,320,2.2,0,,,62,,
400,2023-11-10 7:00,2.7,301.6,2,0,,,62.3,,
400,2023-11-10 8:00,2.8,301.2,1.4,0,,,60.8,,
400,2023-11-10 9:00,3.4,312.7,1.6,0,,,54.8,,
400,2023-11-10 10:00,5,263.4,2.2,0,,,50,,
400,2023-11-10 11:00,6.2,260,2.8,0,,,37.7,,
400,2023-11-10 12:00,6.6,263.8,3.2,0,,,35.3,,
400,2023-11-10 13:00,7.8,313.5,2.8,0,,,30.7,,
400,2023-11-10 14:00,8.3,288.4,2.6,0,,,29,,
400,2023-11-10 15:00,8.5,288.4,2.6,0,,,31.7,,
400,2023-11-10 16:00,7.7,297.9,2.6,0,,,26.6,,
400,2023-11-10 17:00,6.4,304.9,2,0,,,29.4,,
400,2023-11-10 18:00,5.6,328.9,2.4,0,,,30.1,,
400,2023-11-10 19:00,4.3,316.6,2.4,0,,,33.1,,
400,2023-11-10 20:00,3.4,320.4,1.8,0,,,38.3,,
400,2023-11-10 21:00,2.9,304.1,1.4,0,,,40.8,,
400,2023-11-10 22:00,2.5,332.9,2.2,0,,,39.5,,
400,2023-11-10 23:00,2.2,340.6,2,0,,,40.6,,
400,2023-11-11 0:00,1.6,352.5,0.8,0,,,44.1,,
400,2023-11-11 1:00,1,11.3,0.6,0,,,46,,
400,2023-11-11 2:00,1.1,326.6,1.2,0,,,46.7,,
400,2023-11-11 3:00,0.7,342,0.8,0,,,51.4,,
400,2023-11-11 4:00,1.1,323.2,1.1,0,,,47.3,,
400,2023-11-11 5:00,1,345.8,1.2,0,,,47.2,,
400,2023-11-11 6:00,0.4,0.3,0.9,0,,,50.6,,
400,2023-11-11 7:00,0.1,0,0.4,0,,,53.6,,
400,2023-11-11 8:00,0.3,0,0.3,0,,,55,,
400,2023-11-11 9:00,1.4,79.8,0.7,0,,,49,,
400,2023-11-11 10:00,3.1,315.1,1,0,,,47.3,,
400,2023-11-11 11:00,3.7,330.4,2.5,0,,,38.2,,
400,2023-11-11 12:00,4.5,294.2,1.5,0,,,29.1,,
400,2023-11-11 13:00,5.2,313.2,1.9,0,,,31.4,,
400,2023-11-11 14:00,6.4,255,1.5,0,,,31.3,,
400,2023-11-11 15:00,7.6,304.8,1.1,0,,,27.3,,
400,2023-11-11 16:00,6.6,315.2,2,0,,,23.8,,
400,2023-11-11 17:00,5.5,277.4,1.3,0,,,28.5,,
400,2023-11-11 18:00,4.9,281.2,1.8,0,,,30.3,,
400,2023-11-11 19:00,4.4,331.9,1.6,0,,,32.8,,
400,2023-11-11 20:00,4.1,307,0.9,0,,,38.1,,
400,2023-11-11 21:00,3.5,335.5,1.7,0,,,36.4,,
400,2023-11-11 22:00,2.6,323,1.6,0,,,40.3,,
400,2023-11-11 23:00,2.1,327,1.6,0,,,43.7,,
400,2023-11-12 0:00,1.6,322.5,1.3,0,,,46.9,,
400,2023-11-12 1:00,1.1,308.1,1.7,0,,,51.1,,
400,2023-11-12 2:00,0.8,325.9,1.5,0,,,52.2,,
400,2023-11-12 3:00,0.3,300,0.7,0,,,53.4,,
400,2023-11-12 4:00,-0.6,333.5,0.6,0,,,62.7,,
400,2023-11-12 5:00,0,358.8,0.5,0,,,53.3,,
400,2023-11-12 6:00,0.3,315.5,1.2,0,,,56.5,,
400,2023-11-12 7:00,0.2,310.3,1.2,0,,,53.6,,
400,2023-11-12 8:00,0.4,348.9,1.9,0,,,52.2,,
400,2023-11-12 9:00,1.5,336.2,2.4,0,,,48.9,,
400,2023-11-12 10:00,2.3,327.4,2.5,0,,,44.3,,
400,2023-11-12 11:00,3.9,306.1,1.3,0,,,42.2,,
400,2023-11-12 12:00,4,321.2,2,0,,,38.5,,
400,2023-11-12 13:00,5.6,291,1.8,0,,,36.6,,
400,2023-11-12 14:00,5.4,292.6,1.6,0,,,32.4,,
400,2023-11-12 15:00,5.8,261.3,1.9,0,,,34.3,,
400,2023-11-12 16:00,5.4,251.3,2.1,0,,,38,,
400,2023-11-12 17:00,4,300.6,1.5,0,,,40.9,,
400,2023-11-12 18:00,3.7,324.8,1.2,0,,,42,,
400,2023-11-12 19:00,3.2,304.9,0.7,0,,,43.8,,
400,2023-11-12 20:00,3.1,327.3,1.2,0,,,40.5,,
400,2023-11-12 21:00,2.8,334.8,2.2,0,,,45.2,,
400,2023-11-12 22:00,2.3,310,1.7,0,,,50.4,,
400,2023-11-12 23:00,2.1,330.5,1.7,0,,,53.2,,
400,2023-11-13 0:00,1.3,304.5,0.8,0,,,58.6,,
400,2023-11-13 1:00,1.1,310.3,0.9,0,,,60.3,,
400,2023-11-13 2:00,0.6,298.9,0.7,0,,,63.2,,
400,2023-11-13 3:00,0.6,285.1,1.4,0,,,61.3,,
400,2023-11-13 4:00,0.3,301.8,1,0,,,58.7,,
400,2023-11-13 5:00,0.2,317.2,1.1,0,,,54,,
400,2023-11-13 6:00,-0.2,272,0.8,0,,,57.3,,
400,2023-11-13 7:00,-0.2,299,0.8,0,,,58.3,,
400,2023-11-13 8:00,0.1,320.9,1.7,0,,,54.5,,
400,2023-11-13 9:00,1.7,309,1.7,0,,,47,,
400,2023-11-13 10:00,2.6,313.2,2.2,0,,,36.2,,
400,2023-11-13 11:00,4,320.6,1.9,0,,,34,,
400,2023-11-13 12:00,5,295,2.5,0,,,29.6,,
400,2023-11-13 13:00,6.3,261.6,2.1,0,,,29.8,,
400,2023-11-13 14:00,6.6,314.4,2.1,0,,,27.4,,
400,2023-11-13 15:00,7.1,310.1,2.3,0,,,28.5,,
400,2023-11-13 16:00,6.9,259.8,2.4,0,,,29.9,,
400,2023-11-13 17:00,6,325.9,2.4,0,,,37.9,,
400,2023-11-13 18:00,5.1,307.5,1,0,,,43,,
400,2023-11-13 19:00,4.8,261.1,0.9,0,,,49.9,,
400,2023-11-13 20:00,3.6,249.6,0.8,0,,,52.3,,
400,2023-11-13 21:00,2.9,259.7,0.7,0,,,56,,
400,2023-11-13 22:00,1.8,286.9,0.5,0,,,63.3,,
400,2023-11-13 23:00,1.9,0,0.4,0,,,65.3,,
400,2023-11-14 0:00,2.9,292.6,1.1,0,,,57.5,,
400,2023-11-14 1:00,2.6,316.2,0.7,0,,,55.6,,
400,2023-11-14 2:00,2.4,309.9,0.7,0,,,59.4,,
400,2023-11-14 3:00,2.3,274.3,2.1,0,,,61.7,,
400,2023-11-14 4:00,1.6,277.6,0.6,0,,,65,,
400,2023-11-14 5:00,0.4,0,0.4,0,,,74.8,,
400,2023-11-14 6:00,-0.3,0,0.2,0,,,79.5,,
400,2023-11-14 7:00,0.2,0,0.4,0,,,76.3,,
400,2023-11-14 8:00,1.2,160.8,0.6,0,,,71.5,,
400,2023-11-14 9:00,3.2,100.2,0.8,0,,,64.9,,
400,2023-11-14 10:00,4.9,45.1,0.8,0,,,52.6,,
400,2023-11-14 11:00,7.5,194.6,0.5,0,,,48,,
400,2023-11-14 12:00,9.3,116.4,0.9,0,,,43.9,,
400,2023-11-14 13:00,10.1,268.4,1.9,0,,,45.8,,
400,2023-11-14 14:00,11.9,291.1,1.5,0,,,44.1,,
400,2023-11-14 15:00,11.4,255.7,1.7,0,,,42.6,,
400,2023-11-14 16:00,10.6,283.7,1.8,0,,,42.8,,
400,2023-11-14 17:00,9.4,253.1,0.6,0,,,49.4,,
400,2023-11-14 18:00,8.8,311.6,1,0,,,56.1,,
400,2023-11-14 19:00,8.4,278.5,1.2,0,,,61.3,,
400,2023-11-14 20:00,8.1,300.2,1,0,,,62.6,,
400,2023-11-14 21:00,7.5,295.3,1,0,,,65.3,,
400,2023-11-14 22:00,5.1,287.3,0.7,0,,,78.6,,
400,2023-11-14 23:00,4.5,0,0.2,0,,,81.1,,
400,2023-11-15 0:00,3.6,0,0.2,0,,,86.5,,
400,2023-11-15 1:00,3.3,103.7,0.5,0,,,89.3,,
400,2023-11-15 2:00,3.2,297.8,0.5,0,,,90.6,,
400,2023-11-15 3:00,2.6,0,0.1,0,,,92.1,,
400,2023-11-15 4:00,2.1,0,0.1,0,,,93.2,,
400,2023-11-15 5:00,1.7,0,0,0,,,94.3,,
400,2023-11-15 6:00,1.6,0,0.1,0,,,94.9,,
400,2023-11-15 7:00,2.2,0,0.4,0,,,95.2,,
400,2023-11-15 8:00,2.8,166.7,0.5,0,,,94.6,,
400,2023-11-15 9:00,5.3,0,0.4,0,,,83,,
400,2023-11-15 10:00,6.9,95.6,0.8,0,,,69.1,,
400,2023-11-15 11:00,9.3,32,0.8,0,,,53.9,,
400,2023-11-15 12:00,11,339.2,1.3,0,,,46,,
400,2023-11-15 13:00,11.8,59.2,0.7,0,,,43.9,,
400,2023-11-15 14:00,12.5,251.2,0.8,0,,,43.7,,
400,2023-11-15 15:00,11.7,298.2,2.1,0,,,45.9,,
400,2023-11-15 16:00,11.1,260.2,1.4,0,,,48.4,,
400,2023-11-15 17:00,10.9,315.1,1,0,,,47.6,,
400,2023-11-15 18:00,9.4,0,0.4,0,,,57.6,,
400,2023-11-15 19:00,8.1,0,0.1,0,,,66.6,,
400,2023-11-15 20:00,8.4,0,0.4,0,,,64.5,,
400,2023-11-15 21:00,7.4,0,0.2,0,,,70.2,,
400,2023-11-15 22:00,7.3,99.8,0.6,0,,,69.1,,
400,2023-11-15 23:00,6.6,266.2,0.8,0,,,78.6,,
400,2023-11-16 0:00,7.5,0,0.3,0,,,71.5,,
400,2023-11-16 1:00,7.8,0,0.4,0,,,67,,
400,2023-11-16 2:00,7,0,0.3,0,,,71.4,,
400,2023-11-16 3:00,7.3,80.9,0.6,0,,,70.5,,
400,2023-11-16 4:00,7.1,125.6,0.9,0,,,70.5,,
400,2023-11-16 5:00,7.5,0,0.4,0,,,64.9,,
400,2023-11-16 6:00,7.5,119.3,0.6,0,,,64.7,,
400,2023-11-16 7:00,7.5,164.1,1.1,0,,,64.7,,
400,2023-11-16 8:00,7.4,156.1,1.3,0,,,64.4,,
400,2023-11-16 9:00,7.4,151.5,1.6,0,,,62.8,,
400,2023-11-16 10:00,7,139.2,0.5,0,,,74.8,,
400,2023-11-16 11:00,6.5,108.4,1,1,,,85,,
400,2023-11-16 12:00,6.9,164.9,0.9,1,,,89,,
400,2023-11-16 13:00,6.7,100.3,0.7,1.5,,,91.4,,
400,2023-11-16 14:00,7,162.1,1.4,1.5,,,93.8,,
400,2023-11-16 15:00,7.5,190.1,2.1,1,,,94.3,,
400,2023-11-16 16:00,8,188.9,1.8,0.5,,,92,,
400,2023-11-16 17:00,7.6,248.2,0.9,0.5,,,90.3,,
400,2023-11-16 18:00,7.2,255.9,0.8,0,,,90.4,,
400,2023-11-16 19:00,7.4,247,0.5,0,,,89.3,,
400,2023-11-16 20:00,7.6,268.7,1.5,0,,,86.6,,
